product_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,total_quantity_sold,total_revenue,estimated_profit,average_selling_price,discount_rate,mean_monthly_demand,std_monthly_demand,demand_cv,active_months,sales_frequency_score,abc_class,xyz_class,priority_score,priority_level,kmeans_cluster,cluster_priority_rank,recommended_action
692985,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,28,5526.92,829.038,197.39,0.14998708121608825,1.3333333333333333,1.6227548592850778,1.2170661444638085,11,0.5238095238095238,C,Z,0.42350719786046526,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
490939,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,32,2568.0,898.8,80.25,0.3499919002105945,1.5238095238095237,2.1358615970855324,1.4016591730873806,11,0.5238095238095238,C,Z,0.42227932864480955,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,31,2706.2999999999997,541.2599999999999,87.3,0.19996334310850447,1.4761904761904763,1.2891488517253396,0.8732943834268428,14,0.6666666666666666,C,X,0.4073245829966358,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
473647,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,30,1291.4999999999998,452.0249999999999,43.05,0.34999245055110983,1.4285714285714286,1.3627702877384937,0.9539392014169455,13,0.6190476190476191,C,X,0.3764263230522463,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,34,749.36,299.744,22.04,0.39994554859787634,1.619047619047619,2.0609752661347125,1.272955311436146,10,0.47619047619047616,C,Z,0.37458308815748215,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
760684,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,37,2649.2,397.38,71.6,0.15004748338081672,1.7619047619047619,2.119074371152695,1.2027178863299082,11,0.5238095238095238,C,Y,0.37396863986648005,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
968887,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,39,1587.3000000000002,396.82500000000005,40.7,0.25004606596646395,1.8571428571428572,2.1514114968019085,1.158452344431797,12,0.5714285714285714,C,Y,0.3727510717546522,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
807452,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,25,3604.75,540.7125,144.19,0.15002357934449417,1.1904761904761905,1.435933411375598,1.2061840655555023,10,0.47619047619047616,C,Y,0.36773036096440986,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
455755,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,37,1631.3300000000002,407.8325000000001,44.09,0.25004252423881607,1.7619047619047619,2.256208365926381,1.2805506941744327,9,0.42857142857142855,C,Z,0.3612604373901104,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
131136,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,44,1663.1999999999998,249.47999999999996,37.8,0.14998875646503265,2.0952380952380953,1.9976176286957898,0.9534084136957178,15,0.7142857142857143,C,X,0.36047172042509446,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
654297,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,36,477.0,119.25,13.25,0.2501414827391059,1.7142857142857142,2.052872551885702,1.1975089885999928,12,0.5714285714285714,C,Y,0.3342677742317254,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
709916,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,34,1147.84,286.96,33.76,0.2499444567873806,1.619047619047619,1.8567765206451332,1.146832556869053,11,0.5238095238095238,C,Y,0.32555757826281195,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,21,931.35,279.405,44.35,0.30003156565656564,1.0,1.1832159566199232,1.1832159566199232,10,0.47619047619047616,C,Y,0.32315332195344826,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
33797,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,9,7993.08,1598.616,888.1200000000001,0.20000000000000007,0.42857142857142855,0.870139561876632,2.030325644378808,5,0.23809523809523808,B,Z,0.31698918004521115,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,23,2356.12,353.41799999999995,102.44,0.15001659475605708,1.0952380952380953,1.48002573980191,1.3513278493843526,9,0.42857142857142855,C,Z,0.30346428386356145,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,30,505.79999999999995,151.73999999999998,16.86,0.30012453300124536,1.4285714285714286,1.776835067512699,1.2437845472588893,11,0.5238095238095238,C,Z,0.28881900485770484,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
767398,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,34,752.76,188.19,22.140000000000004,0.24999999999999997,1.619047619047619,1.716863141784763,1.060415469925883,12,0.5714285714285714,C,X,0.2872547423235928,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,30,369.6,110.88,12.320000000000002,0.30000000000000004,1.4285714285714286,1.6903085094570331,1.1832159566199232,11,0.5238095238095238,C,Y,0.2601333128022011,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
133542,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,17,1164.33,291.0825,68.49,0.25,0.8095238095238095,1.2497618820818477,1.5438235013952235,8,0.38095238095238093,C,Z,0.22942276269464462,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
